,Unnamed: 0,Estimated,Number,From,Airline,Status,date
0,0,12:34,AA1335,Miami (MIA),American Airlines B738 (N832NN),Landed 11:58,2021-06-07
1,1,13:54 AA823,,Charlotte (CLT),American Airlines A319 (N716UW),Landed 13:35,2021-06-07
2,2,14:11 B6881,,New York (JFK),JetBlue Airways A21N (N2047J),Landed 13:50,2021-06-07
3,3,14:19,DL1970,Atlanta (ATL),Delta Air Lines B739 (N887DN),Landed 13:58,2021-06-07
4,4,14:37,AA2295,Miami (MIA),American Airlines B738 (N344PP),Landed 14:34,2021-06-07
0,0,12:34,AA1335,Miami (MIA),American Airlines B738 (N859NN),Landed 12:08,2021-06-08
1,1,13:54 AA823,,Charlotte (CLT),American Airlines A319 (N703UW),Landed 13:47,2021-06-08
2,2,14:11,B6881,New York (JFK),JetBlue Airways A321 (N957JB),Unknown,2021-06-08
3,3,14:19,DL1970,Atlanta (ATL),Delta Air Lines B739 (N839DN),Landed 14:07,2021-06-08
4,4,14:37,AA2295,Miami (MIA),American Airlines B738 (N961AN),Landed 14:34,2021-06-08
0,0,10:05 AM M68335,,Miami (MIA),Titan Airways A321 (G-NIKO),Landed 9:46 AM,2021-06-09
1,1,12:34 PM,AA1335,Miami (MIA),American Airlines B738 (N853NN),Landed 11:59 AM,2021-06-09
2,2,1:54 PM AA823,,Charlotte (CLT),American Airlines A319 (N724UW),Landed 1:30 PM,2021-06-09
3,3,2:19 PM,DL1970,Atlanta (ATL),Delta Air Lines B739 (N882DN),Landed 1:49 PM,2021-06-09
4,4,2:37 PM,AA2295,Miami (MIA),American Airlines B738 (N908NN),Landed 2:14 PM,2021-06-09
5,5,5:30 PM,BA2159,London (LGW),British Airways B772 (G-VIIR),Landed 4:59 PM,2021-06-09
0,0,12:34,AA1335,Miami (MIA),American Airlines B738 (N973NN),Landed 11:56,2021-06-10
1,1,13:54 AA823,,Charlotte (CLT),American Airlines A319 (N703UW),Landed 13:23,2021-06-10
2,2,14:19,DL1970,Atlanta (ATL),Delta Air Lines B739 (N835DN),Landed 14:07,2021-06-10
3,3,14:37,AA2295,Miami (MIA),American Airlines B738 (N982NN),Landed 14:14,2021-06-10
4,4,15:02 B6881,,New York (JFK),JetBlue Airways A321 (N907JB),Landed 15:08,2021-06-10
0,0,12:34,AA1335,Miami (MIA),American Airlines (Oneworld Livery) B738 (N919NN),Landed 12:02,2021-06-11
1,1,13:54 AA823,,Charlotte (CLT),American Airlines A319 (N703UW),Landed 13:22,2021-06-11
2,2,14:19,DL1970,Atlanta (ATL),Delta Air Lines B738 (N3764D),Landed 14:04,2021-06-11
3,3,14:37,AA2295,Miami (MIA),American Airlines B738 (N962NN),Landed 14:35,2021-06-11
4,4,15:02,B6881,New York (JFK),JetBlue Airways A321 (N975JT),Landed 16:00,2021-06-11
